tenable	 criminal_triples/case_13.txt	 its reading	 were	 Even tenable 	 Even if its reading were tenable, the Court does not explain why the strong medicine of a summary disposition is warranted here
tension	 criminal_triples/case_19.txt	 principle	 is in	 obvious tension with Court 's holding 	 This principle is in obvious tension with the Court's holding
term	 criminal_triples/case_14.txt	 District Court	 entered judgment sentencing petitioner to	 term of imprisonment 	 The District Court entered an initial judgment sentencing petitioner to a term of imprisonment
terms	 criminal_triples/case_11.txt	 conviction	 been severe under	 offer 's terms 	 The Court stated that the defendant in those circumstances "must show" a reasonable probability that "the conviction or sentence, or both, under the offer's terms would have been less severe than under the judgment and sentence that in fact were imposed.
terse	 criminal_triples/case_13.txt	 Court 's terse opinion	 tells	 reader 	 The Court's terse opinion tells the reader that this case involves a petitioner, a juror, an affidavit, and a prejudice determination
test	 criminal_triples/case_11.txt	 Strickland 's two-part test	 applies	 way 	 The Hill Court went on to explain that Strickland's two-part test applies the same way in the plea context as in other contexts
tested	 criminal_triples/case_15.txt	 evidence technician	 tested	 pills 	 There, an evidence technician tested the pills and got the same negative result, but claimed in his report that one of the pills tested "positive for the probable presence of ecstasy.
testified	 criminal_triples/case_11.txt	 his plea-stage counsel	 testified At	 hearing 	 At an evidentiary hearing, both Lee and his plea-stage counsel testified that "deportation was the determinative issue" to Lee in deciding whether to accept a plea, and Lee's counsel acknowledged that although Lee's defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, he would have advised him to go to trial
testify	 criminal_triples/case_15.txt	 law enforcement officer	 may testify at	 examination 	 A law enforcement officer, including the officer responsible for the defendant's arrest, may testify before a grand jury, at a preliminary examination, see Ill
testimony	 criminal_triples/case_11.txt	 Magistrate Judge	 recommended Based on	 hearing testimony 	 Based on the hearing testimony, a Magistrate Judge recommended that Lee's plea be set aside and his conviction vacated because he had received ineffective assistance of counsel
testing	 criminal_triples/case_17.txt	 McWilliams ' counsel	 Later asked for	 neurological testing of McWilliams 	 Later, while the parties awaited McWilliams' judicial sentencing hearing, McWilliams' counsel asked for neurological and neuropsychological testing of McWilliams
tests	 criminal_triples/case_17.txt	 reports	 are tests	 should challenged 	 But we cannot determine ourselves from the records that we have received and the lack of receiving the test and the lack of our own expertise, whether or not such a condition exists; whether the reports and tests that have been run by Taylor Hardin, and the Lunacy Commission, and at Holman are tests that should be challenged in some type of way or the results should be challenged, we really need an opportunity to have the right type of experts in this field, take a look at all of those records and tell us what is happening with him
text	 criminal_triples/case_16.txt	 We	 have placed	 text 	 (We have placed the full text of §7212 in the Appendix, infra.
than	 criminal_triples/case_11.txt	 result	 been different than	 result 	 When a defendant alleges his counsel's deficient performance led him to accept a guilty plea rather than go to trial, we do not ask whether, had he gone to trial, the result of that trial "would have been different" than the result of the plea bargain
that	 criminal_triples/case_11.txt	 his attorney 's error	 had	 nothing do with that 	 Here Lee knew, correctly, that his prospects of acquittal at trial were grim, and his attorney's error had nothing to do with that
their	 criminal_triples/case_13.txt	 their odiousness	 doing correctly	 job 	 But their odiousness does not excuse us from doing our job correctly, or allow us to pretend that the lower courts have not done theirs
them	 criminal_triples/case_13.txt	 his truck	 forcing	 them 	 The next morning, Tharpe ambushed his wife and her sister, Jaquelin Freeman, as they drove to work, pulling his truck in front of their car and forcing them to stop
themselves	 criminal_triples/case_11.txt	 guilty pleas	 are	 themselves reliable 	 In any event, the Court in Hill recognized that guilty pleas are themselves generally reliable
theory	 criminal_triples/case_17.txt	 McWilliams	 brief	 fact-specific alternative theory 	 If McWilliams, after inducing us to grant certiorari on the first question presented, had decided to ignore that question and instead brief a fact-specific alternative theory, we would have dismissed the case as improvidently granted
there	 criminal_triples/case_20.txt	 there may have difficulty	 is in	 past 	 While in the past there may have been difficulty in identifying the most important places (in a spatial sense) for the exchange of views, today the answer is clear
thereby	 criminal_triples/case_15.txt	 officer	 thereby violating	 Fourth Amendment 	 An officer could act unreasonably, thereby violating the Fourth Amendment, without even a hint of bad faith
therefore	 criminal_triples/case_11.txt	 I	 would therefore affirm	 Court of Appeals 	 I would therefore affirm the Court of Appeals on the ground that the Sixth Amendment does not apply to the allegedly ineffective assistance in this case
therein	 criminal_triples/case_16.txt	 Congress	 deleted	 therein 	 But Congress subsequently deleted the word "therein," leaving only a broadly worded prohibition against obstruction of "the due administration of justice.
they	 criminal_triples/case_11.txt	 they	 found	 rifle 	 After obtaining a warrant, the officials searched Lee's house, where they found drugs, cash, and a loaded rifle
thing	 criminal_triples/case_11.txt	 Court 's standard	 is likely For	 one thing 	 For one thing, the Court's artificially cabined standard for prejudice in the plea context is likely to generate a high volume of challenges to existing and future plea agreements
things	 criminal_triples/case_13.txt	 Tharpe 's claim	 was defaulted among	 things 	 The District Court denied the motion on the ground that, among other things, Tharpe's claim was procedurally defaulted in state court
thinnest	 criminal_triples/case_17.txt	 majority	 relies on	 thinnest 	 So the majority relies on the thinnest of reasons to require the Eleventh Circuit to redo its analysis
third	 criminal_triples/case_19.txt	 escrow agent	 executing then-valid final judgment in	 favor third party 	 Faced with this fact pattern, the Ninth Circuit declined to require reimbursement, reasoning that the Government was a mere "escrow agent" executing a then-valid final judgment in favor of a third party
this	 criminal_triples/case_14.txt	 advice	 prevent	 cases like this 	 The Government agrees that the District Court was "absolutely" required to advise Manrique of his right to appeal the restitution order, and anticipates that the required advice "will prevent cases like this from arising again in the future.
those	 criminal_triples/case_15.txt	 those	 invoke	 Amendment 	 And so too, a later decision indicates, those objecting to a pretrial deprivation of liberty may invoke the Fourth Amendment when (as here) that deprivation occurs after legal process commences
thought	 criminal_triples/case_15.txt	 it	 has	 has thought 	 For example, the Court cites Gerstein's statement that "[t]he Fourth Amendment was tailored explicitly for the criminal justice system," and that it "always has been thought to define the 'process that is due' for seizures of person[s] . . . in criminal cases, including the detention of suspects pending trial.
threat	 criminal_triples/case_16.txt	 threat	 term of	 imprisonment 	 If the offense under this section occurs in connection with a trial of a criminal case, and the act in violation of this section involves the threat of physical force or physical force, the maximum term of imprisonment which may be imposed for the offense shall be the higher of that otherwise provided by law or the maximum term that could have been imposed for any offense charged in such case
threats	 criminal_triples/case_16.txt	 § 7212	 provides for	 punishment of threats 	 According to the House Report, §7212 "provides for the punishment of threats or threatening acts against agents of the Internal Revenue Service, or any other officer or employee of the United States, or members of the families of such persons, on account of the performance by such agents or officers or employees of their official duties" and "will also punish the corrupt solicitation of an internal revenue employee.
three	 criminal_triples/case_11.txt	 Lee	 decided After	 three years 	 After three years, Lee decided to try his hand at running a business
threshold	 criminal_triples/case_11.txt	 threshold	 showing	 defendant 	 For the reasons explained above, that sentence prescribes the threshold showing a defendant must make to establish Strickland prejudice where a defendant has accepted a guilty plea
through	 criminal_triples/case_13.txt	 Its conclusion	 plows through	 three levels 	 Its conclusion that reasonable jurists could debate prejudice plows through three levels of deference
throughout	 criminal_triples/case_15.txt	 Manuel	 has treated period throughout	 litigation 	 But throughout this litigation, Manuel has treated that short period as part and parcel of the initial unlawful arrest
throwing	 criminal_triples/case_11.txt	 prison time	 is in	 favor throwing at trial 	 He says he accordingly would have rejected any plea leading to deportation--even if it shaved off prison time--in favor of throwing a "Hail Mary" at trial
thus	 criminal_triples/case_14.txt	 He	 thus failed	 properly appeal under statute 	 He thus failed to properly appeal under the statute and the Rules the amended judgment imposing restitution
ticket	 criminal_triples/case_20.txt	 state court	 dismissed traffic ticket In	 2010 	 In 2010, a state court dismissed a traffic ticket against petitioner
tied	 criminal_triples/case_19.txt	 restitution order	 tied to	 criminal conviction 	 Under Colorado law, a restitution order tied to a criminal conviction is rendered as a separate civil judgment
time	 criminal_triples/case_11.txt	 time	 is in	 prison 	 For Lee, deportation after some time in prison was not meaningfully different from deportation after somewhat less time; he says he accordingly would have rejected any plea leading to deportation in favor of throwing a "Hail Mary" at trial
timeliness	 criminal_triples/case_15.txt	 City	 waived	 its timeliness argument 	 On remand, the Seventh Circuit should determine the claim's accrual date, unless it finds that the City has previously waived its timeliness argument
timely	 criminal_triples/case_14.txt	 Government timely	 raised	 issue 	 Because the Government timely raised the issue, "the court's duty to dismiss the appeal was mandatory.
times	 criminal_triples/case_14.txt	 parties	 take steps at	 certain specified times 	 Mandatory claim-processing rules "seek to promote the orderly progress of litigation by requiring that the parties take certain procedural steps at certain specified times.
tip	 criminal_triples/case_11.txt	 officials	 received tip from	 confidential informant 	 In 2008, federal officials received a tip from a confidential informant that Lee had sold the informant ecstasy and marijuana
title	 criminal_triples/case_16.txt	 object	 is due administration of	 title 	 Here, the object is the "due administration of this title.
to	 criminal_triples/case_11.txt	 Petitioner Jae Lee	 moved to	 United States 	 Petitioner Jae Lee moved to the United States from South Korea with his parents when he was 13
today	 criminal_triples/case_11.txt	 Court	 holds at_time	 today 	 The Court today holds that a defendant can undo a guilty plea, well after sentencing and in the face of overwhelming evidence of guilt, because he would have chosen to pursue a defense at trial with no reasonable chance of success if his attorney had properly advised him of the immigration consequences of his plea
together	 criminal_triples/case_15.txt	 f arrest	 decided	 refer to two torts together 	 In Wallace, the Court noted that "[f]alse arrest and false imprisonment overlap" and decided to "refer to the two torts together as false imprisonment.
token	 criminal_triples/case_15.txt	 individual	 may seek damages By	 same token 	 By the same token, an individual may seek damages for pretrial Fourth Amendment violations even after a valid conviction
told	 criminal_triples/case_11.txt	 informant	 told	 federal officials 	 In 2008, a confidential informant told federal officials that Lee had sold the informant approximately 200 ecstasy pills and two ounces of hydroponic marijuana over the course of eight years
tolerance	 criminal_triples/case_17.txt	 McWilliams ' obvious deficit	 be related to	 his frustration tolerance 	 The report added that McWilliams' "obvious neuropsychological deficit" could be related to his "low frustration tolerance and impulsivity," and suggested a diagnosis of "organic personality syndrome.
too	 criminal_triples/case_14.txt	 party	 waits	 too long 	 Unlike jurisdictional rules, mandatory claim-processing rules may be forfeited "if the party asserting the rule waits too long to raise the point.
took	 criminal_triples/case_15.txt	 they	 took	 him 	 Still, they arrested Manuel and took him to the police station
tool	 criminal_triples/case_20.txt	 factors	 make	 internet tool for child abuser 	 Several factors make the internet a powerful tool for the would-be child abuser
tools	 criminal_triples/case_16.txt	 rule	 only applying	 ordinary tools of statutory interpretation 	 But the rule of lenity applies only if after applying ordinary tools of statutory interpretation, "there remains a grievous ambiguity or uncertainty in the statute such that the Court must simply guess as to what Congress intended.
topics	 criminal_triples/case_20.txt	 websites	 engage in	 wide array of protected First Amendment activity on topics as diverse as thought 	 In short, social media users employ these websites to engage in a wide array of protected First Amendment activity on topics "as diverse as human thought.
tort	 criminal_triples/case_15.txt	 Section	 creates	 species of tort liability 	 Section 1983 creates a "species of tort liability," Imbler v. Pachtman, 424 U. S. 409, 417 (1976), for "the deprivation of any rights, privileges, or immunities secured by the Constitution," §1983
torts	 criminal_triples/case_15.txt	 court	 should look to	 common law of torts 	 In doing so, the court should look to the common law of torts for guidance, Carey v. Piphus, 435 U. S. 247, 257-258, while also closely attending to the values and purposes of the constitutional right at issue
totality	 criminal_triples/case_11.txt	 demands	 case-by-case examination of	 totality of evidence 	 First, it forgets that categorical rules are ill suited to an inquiry that we have emphasized demands a "case-by-case examination" of the "totality of the evidence.
totally	 criminal_triples/case_13.txt	 it	 might	 totally discoun Gattie 's first affidavit 	 Just before it permitted Gattie to leave, the court advised Tharpe's lawyers that it might "totally discoun[t]" Gattie's first affidavit, and it again invited them to ask Gattie questions about its contents
touchstone	 criminal_triples/case_19.txt	 practice	 provides	 touchstone for constitutional analysis 	 Indeed, petitioners invite us to measure the Colorado scheme against traditional practice, reminding us that our " 'first due process cases' " recognized that " 'traditional practice provides a touchstone for constitutional analysis,' " Brief for Petitioners 26 (quoting Honda Motor Co. v. Oberg, 512 U. S. 415, 430 (1994))
toward	 criminal_triples/case_16.txt	 We	 find	 precedents instructive for use as guide toward proper resolution of issue 	 We consequently find these precedents--though not controlling--highly instructive for use as a guide toward a proper resolution of the issue now before us
tracking	 criminal_triples/case_15.txt	 pretrial detention	 reflected in	 Albright 's tracking 	 As reflected in Albright's tracking of Gerstein's analysis, pretrial detention can violate the Fourth Amendment not only when it precedes, but also when it follows, the start of legal process in a criminal case
tradition	 criminal_triples/case_19.txt	 T he States	 is grounded in	 centuries of common-law tradition 	 [T]he States have considerable expertise in matters of criminal procedure and the criminal process is grounded in centuries of common-law tradition.
traditionally	 criminal_triples/case_16.txt	 it	 traditionally exercised restraint out of	 deference to prerogatives 	 In reaching this conclusion, the Court emphasized that it has "traditionally exercised restraint in assessing the reach of a federal criminal statute, both out of deference to the prerogatives of Congress and out of concern that 'a fair warning should be given to the world in language that the common world will understand, of what the law intends to do if a certain line is passed.' 
traffic	 criminal_triples/case_15.txt	 police officers	 searched petitioner Elijah Manuel During	 traffic stop 	 During a traffic stop, police officers in Joliet, Illinois, searched petitioner Elijah Manuel and found a vitamin bottle containing pills
transactions	 criminal_triples/case_20.txt	 Amazon 's purpose	 seems	 facilitation of transactions 	 Amazon's primary purpose seems to be the facilitation of commercial transactions between its users and itself
transcript	 criminal_triples/case_14.txt	 District Court reporter	 send up	 transcript of 	 In turn, the Eleventh Circuit's clerk asked the District Court reporter to send up the transcript of, and record from, the restitution hearing
transfer	 criminal_triples/case_15.txt	 transfer	 does render	 transferred following conviction from section for detainees 	 If a detainee is transferred following conviction from the section for detainees to the section for prisoners, does the transfer render this person "unseized"
transferred	 criminal_triples/case_12.txt	 He	 transferred in	 September 1985 	 He was sentenced to death and transferred to Alabama's William C. Holman Correctional Facility in September 1985
translate	 criminal_triples/case_17.txt	 defense	 translate data into	 legal strategy 	 Neither Dr. Goff nor any other expert helped the defense evaluate Goff's report or McWilliams' extensive medical records and translate these data into a legal strategy
transmission	 criminal_triples/case_14.txt	 I	 would rank	 clerk 's transmission of amended judgment to Court 	 29, I would rank the clerk's transmission of the amended judgment to the Court of Appeals as an adequate substitute for a second notice of appeal.
transmitted	 criminal_triples/case_14.txt	 District Court clerk	 transmitted	 judgment 	 Without awaiting another appeal notice, the District Court clerk transmitted the amended judgment, five days after its entry, to the Court of Appeals, which filed that judgment on the docket of the appeal from the conviction and sentence already pending in that court
traumatic	 criminal_triples/case_18.txt	 medical community	 counts	 traumatic experiences 	 The medical community, however, counts traumatic experiences as risk factors for intellectual disability
traversed	 criminal_triples/case_18.txt	 Moore 's case	 traversed state Over	 next three decades 	 Over the next three decades, Moore's case traversed the state and federal court systems, finally reaching the Atkins hearing at issue today in 2014
treated	 criminal_triples/case_14.txt	 notice	 is	 treated 	 That Rule provides that a "notice of appeal filed after the court announces a decision, sentence, or order--but before the entry of the judgment or order--is treated as filed on the date of and after the entry.
treatment	 criminal_triples/case_17.txt	 McWilliams	 needed	 treatment 	 McWilliams also described his history of psychiatric and psychological evaluations, reading from the prearrest report of one psychologist, who concluded that McWilliams had a "blatantly psychotic thought disorder" and needed inpatient treatment
trial	 criminal_triples/case_11.txt	 him	 go to	 trial 	 At an evidentiary hearing, both Lee and his plea-stage counsel testified that "deportation was the determinative issue" to Lee in deciding whether to accept a plea, and Lee's counsel acknowledged that although Lee's defense to the charge was weak, if he had known Lee would be deported upon pleading guilty, he would have advised him to go to trial
tried	 criminal_triples/case_12.txt	 he	 was	 tried 	 Nevertheless, Dr. Goff found that Madison "is able to understand the nature of the pending proceeding and he has an understanding of what he was tried for"; that he knows he is "in prison . . . because of 'murder' "; that he "understands that . . . [Alabama is] seeking retribution" for that crime; and that he "understands the sentence, specifically the meaning of a death sentence.
truck	 criminal_triples/case_13.txt	 his truck	 forcing	 them 	 The next morning, Tharpe ambushed his wife and her sister, Jaquelin Freeman, as they drove to work, pulling his truck in front of their car and forcing them to stop
trusts	 criminal_triples/case_16.txt	 hid taxable income	 is in	 elaborate system of trusts 	 See, e.g., United States v. Sorenson, 801 F. 3d 1217, 1221-1222 (CA10 2015) (defendant hid taxable income in elaborate system of trusts); Floyd, 740 F. 3d, at 26-27, 31-32 (defendant created elaborate scheme to avoid paying payroll taxes)
try	 criminal_triples/case_11.txt	 Lee	 try	 his hand 	 After three years, Lee decided to try his hand at running a business
tuition	 criminal_triples/case_19.txt	 sums	 served	 tuition waivers at state institutions of higher education for exonerated person for children conceived 	 Compensation under the Exoneration Act includes $70,000 per year of incarceration for the wrongful conviction; additional sums per year served while the defendant is under a sentence of death, or placed on parole or probation or on a sex offender registry; compensation for child support payments due during incarceration; tuition waivers at state institutions of higher education for the exonerated person and for any children conceived or legally adopted before the incarceration; and reasonable attorney's fees for bringing an Exoneration Act claim
turn	 criminal_triples/case_11.txt	 assessment	 will turn on prediction In	 particular 	 In particular, the "assessment" will primarily turn on "a prediction whether," in the absence of counsel's error, "the evidence" of the defendant's innocence or guilt "likely would have changed the outcome" of the proceeding
turned	 criminal_triples/case_11.txt	 Lee	 turned to	 his attorney 	 When the judge inquired "[h]ow does it affect your decision," Lee responded "I don't understand," and turned to his attorney for advice
turning	 criminal_triples/case_17.txt	 we	 describe	 turning 	 Before turning to the circumstances of McWilliams' case, we describe what the Court held in Ake
turns	 criminal_triples/case_16.txt	 Court	 turns to	 context 	 Having failed to find its proposed limit in the text, the Court turns to context
twice	 criminal_triples/case_12.txt	 Vernon Madison	 shot twice	 him 	 More than 30 years ago, Vernon Madison crept up behind police officer Julius Schulte and shot him twice in the head at close range
two	 criminal_triples/case_11.txt	 Government	 makes	 two errors 	 (b) The Government makes two errors in urging the adoption of a per se rule that a defendant with no viable defense cannot show prejudice from the denial of his right to trial
type	 criminal_triples/case_17.txt	 difference	 access to	 type of assistance 	 The Eleventh Circuit should determine on remand whether the Alabama courts' error had the "substantial and injurious effect or influence" required to warrant a grant of habeas relief, Davis v. Ayala, 576 U. S. ___, ___, specifically considering whether access to the type of meaningful assistance in evaluating, preparing, and presenting the defense that Ake requires could have made a difference
types	 criminal_triples/case_11.txt	 assessing	 effect of	 types 	 As we have explained, assessing the effect of some types of attorney errors on defendants' decisionmaking involves such predictions: Where an attorney error allegedly affects how a trial would have played out, we analyze that error's effects on a defendant's decisionmaking by making a prediction of the likely trial outcome
typographical	 criminal_triples/case_11.txt	 typographical formal errors	 of States is	 Washington 	 Readers are requested to notify the Reporter of Decisions, Supreme Court of the United States, Washington, D. C. 20543, of any typographical or other formal errors, in order that corrections may be made before the preliminary print goes to press
ultimately	 criminal_triples/case_17.txt	 their expert	 be	 ultimately unwilling 	 As McWilliams concedes, when the only expert available to indigent defendants is one selected by the trial court, these defendants "face a risk that their expert will ultimately be unwilling or unable to offer testimony that will advance their cause.
unalterable	 criminal_triples/case_14.txt	 they	 are	 however unalterable 	 If a party "properly raise[s] them," however, they are "unalterable.
unanimous	 criminal_triples/case_13.txt	 jury	 return	 unanimous sentence 	 After hearing the evidence, the jury needed less than two hours to return a unanimous sentence of death
unanswerable	 criminal_triples/case_15.txt	 question	 is in	 our view unanswerable 	 And if the Seventh Circuit would reply that arrest warrants are somehow different--that there is legal process and then again there is legal process--the next (and in our view unanswerable) question would be why
unanswered	 criminal_triples/case_15.txt	 question	 left	 unanswered 	 This question was raised, but left unanswered, by this Court in Albright v. Oliver, 510 U. S. 266 (1994)
unavailable	 criminal_triples/case_20.txt	 internet	 unavailable ways	 communicating 	 First, children often use the internet in a way that gives offenders easy access to their personal information--by, for example, communicating with strangers and allowing sites to disclose their location.1 Second, the internet provides previously unavailable ways of communicating with, stalking, and ultimately abusing children
uncertainty	 criminal_triples/case_16.txt	 uncertainty	 ambiguity in	 statute Court must guess 	 But the rule of lenity applies only if after applying ordinary tools of statutory interpretation, "there remains a grievous ambiguity or uncertainty in the statute such that the Court must simply guess as to what Congress intended.
unconscionably	 criminal_triples/case_12.txt	 problem	 concerns	 unconscionably long periods 	 That problem concerns the unconscionably long periods of time that prisoners often spend on death row awaiting execution
undefined	 criminal_triples/case_18.txt	 forbidden	 totally undefined by	 today 's decision 	 The line between the permissible--consideration, maybe even emphasis--and the forbidden--"overemphasis"--is not only thin, but totally undefined by today's decision
under	 criminal_triples/case_11.txt	 Lee	 filed motion under	 28 U. S. C. § 2255 	 Upon learning that he would be deported after serving his sentence, Lee filed a motion under 28 U. S. C. §2255 to vacate his conviction and sentence, arguing that his attorney had provided constitutionally ineffective assistance
underline	 criminal_triples/case_12.txt	 I	 underline	 fact 	 I write separately to underline the fact that this case illustrates one of the basic problems with the administration of the death penalty itself
underlying	 criminal_triples/case_19.txt	 defendant	 has	 criminal conviction on underlying conduct 	 Suppose that a victim successfully sues a criminal defendant civilly and introduces the defendant's criminal conviction on the underlying conduct as (potentially preclusive) evidence establishing an essential element of a civil claim
undermine	 criminal_triples/case_11.txt	 prospect	 undermine	 values 	 The Court has warned that "the prospect of collateral challenges" threatens to undermine these important values
undermined	 criminal_triples/case_13.txt	 nothing	 undermined	 determination 	 The District Court deferred to that credibility determination, and nothing in Pena-Rodriguez undermined that determination
undermining	 criminal_triples/case_12.txt	 periods	 undermining	 its penological rationale 	 And we may well have to consider the ways in which lengthy periods of imprisonment between death sentence and execution can deepen the cruelty of the death penalty while at the same time undermining its penological rationale
underscores	 criminal_triples/case_16.txt	 Yates	 underscores	 point 	 Yates underscores this point
understand	 criminal_triples/case_12.txt	 Madison	 understand	 nature of proceeding 	 Nevertheless, Dr. Goff found that Madison "is able to understand the nature of the pending proceeding and he has an understanding of what he was tried for"; that he knows he is "in prison . . . because of 'murder' "; that he "understands that . . . [Alabama is] seeking retribution" for that crime; and that he "understands the sentence, specifically the meaning of a death sentence.
understanding	 criminal_triples/case_11.txt	 Lee	 has	 understanding of consequences pleading 	 The error was instead one that affected Lee's understanding of the consequences of pleading guilty
understandings	 criminal_triples/case_19.txt	 understandings	 stem from	 independent source 	 "Because the Constitution protects rather than creates property interests, the existence of a property interest is determined by reference to 'existing rules or understandings that stem from an independent source such as state law.' 
understands	 criminal_triples/case_12.txt	 he	 understands	 sentence 	 Nevertheless, Dr. Goff found that Madison "is able to understand the nature of the pending proceeding and he has an understanding of what he was tried for"; that he knows he is "in prison . . . because of 'murder' "; that he "understands that . . . [Alabama is] seeking retribution" for that crime; and that he "understands the sentence, specifically the meaning of a death sentence.
understood	 criminal_triples/case_15.txt	 legal process	 is	 understood 	 I agree with the Court's holding up to a point: The protection provided by the Fourth Amendment continues to apply after "the start of legal process," ante, at 1, if legal process is understood to mean the issuance of an arrest warrant or what is called a "first appearance" under Illinois law and an "initial appearance" under federal law
undertaking	 criminal_triples/case_11.txt	 challenge	 will	 will highly fact-intensive undertaking 	 Under the Court's standard, a challenge to a guilty plea will be a highly fact-intensive, defendant-specific undertaking
undisturbed	 criminal_triples/case_14.txt	 Court	 leaves	 undisturbed opinions 	 That matter is settled, and the Court, today, leaves undisturbed prior opinions distinguishing claim-processing rules from jurisdictional orders
undo	 criminal_triples/case_11.txt	 defendant	 undo	 plea 	 The Court today holds that a defendant can undo a guilty plea, well after sentencing and in the face of overwhelming evidence of guilt, because he would have chosen to pursue a defense at trial with no reasonable chance of success if his attorney had properly advised him of the immigration consequences of his plea
undoubtedly	 criminal_triples/case_20.txt	 comment function	 is	 undoubtedly appears 	 And since a comment function is undoubtedly a "mechanis[m] to communicate with other users," ibid., it appears to follow that any website with such a function satisfies this requirement
undue	 criminal_triples/case_19.txt	 undue interference	 is with	 considered legislative judgments 	 Applying the Mathews balancing test to established rules of criminal practice and procedure may result in "undue interference with both considered legislative judgments and the careful balance that the Constitution strikes between liberty and order.
unfair	 criminal_triples/case_11.txt	 unfair procedures	 resulted in	 conviction 	 Guilty pleas "rarely" give rise to the "concern that unfair procedures may have resulted in the conviction of an innocent defendant.
unfavorable	 criminal_triples/case_17.txt	 court-appointed expert	 reaches	 conclusion unfavorable to defendant 	 And if the court-appointed expert reaches a conclusion unfavorable to the defendant on the issue of sanity or future dangerousness, Ake requires the defense team to live with the expert's unfavorable conclusions
unfettered	 criminal_triples/case_18.txt	 States	 have	 unfettered discretion 	 As noted supra, at 9, States have some flexibility, but not "unfettered discretion," in enforcing Atkins' holding
unfold	 criminal_triples/case_19.txt	 similar scenario	 could unfold with respect to	 Colorado restitution judgment 	 And a very similar scenario could unfold with respect to a Colorado restitution judgment
unfortunate	 criminal_triples/case_17.txt	 Court	 achieves	 unfortunate result 	 But to make matters worse, the Court achieves this unfortunate result by deciding a separate question on which we expressly declined review
unfounded	 criminal_triples/case_15.txt	 Fourth Amendment	 to	 protection against unfounded invasions of liberty 	 Accordingly, those detained prior to trial without such a finding could appeal to "the Fourth Amendment's protection against unfounded invasions of liberty.
unlawful	 criminal_triples/case_14.txt	 amount	 is	 unlawful 	 Rather, he argued on appeal that the amount imposed is unlawful
unlikely	 criminal_triples/case_18.txt	 Moore 's score	 was	 unlikely 	 The CCA found, however, that Moore's score was unlikely to be in the lower end of the error-generated range because he was likely exerting poor effort and experiencing depression at the time the test was administered--both factors that Moore's experts agreed could artificially deflate IQ scores
unlimited	 criminal_triples/case_20.txt	 Social media	 offers	 relatively unlimited 	 Social media offers "relatively unlimited, low-cost capacity for communication of all kinds.
unnecessary	 criminal_triples/case_19.txt	 It	 was	 unnecessary 	 It was unnecessary for the Court to issue a sweeping pronouncement on restitution
unprecedented	 criminal_triples/case_19.txt	 It	 would	 would unprecedented 	 It would be unprecedented to suggest that due process requires unwinding the civil judgment simply because it rests in part on a criminal conviction that has since been reversed
unprofessional	 criminal_triples/case_11.txt	 result	 been different for	 counsel 's unprofessional errors 	 A defendant raising such a claim can demonstrate prejudice by showing "a reasonable probability that, but for counsel's unprofessional errors, the result of the proceeding would have been different.
unquestionably	 criminal_triples/case_19.txt	 presumption	 unquestionably fits	 bill 	 The presumption of innocence unquestionably fits that bill
unreasonable	 criminal_triples/case_11.txt	 Lee	 received	 objectively unreasonable representation 	 Everyone agrees that Lee received objectively unreasonable representation
unresolved	 criminal_triples/case_17.txt	 issue	 left	 unresolved 	 L. Rev. 439, 492 (1995) ("The issue left unresolved in Ake" is whether the defendant has "merely the right to an evaluation by a neutral mental health expert"); Giannelli et al., The Constitutional Right to Defense Experts, 16 Pub
unsettling	 criminal_triples/case_20.txt	 It	 is	 unsettling 	 It is unsettling to suggest that only a limited set of websites can be used even by persons who have completed their sentences
unsupported	 criminal_triples/case_15.txt	 they	 were unsupported by	 probable cause 	 That the pretrial restraints in Albright arose pursuant to legal process made no difference, given that they were allegedly unsupported by probable cause
untenable	 criminal_triples/case_13.txt	 Court 's reading	 is	 untenable 	 The Court's reading of the decision below is untenable
untied	 criminal_triples/case_18.txt	 invention	 untied to	 acknowledged source 	 Moreover, the several factors Briseno set out as indicators of intellectual disability are an invention of the CCA untied to any acknowledged source
until	 criminal_triples/case_14.txt	 court	 deferring determination until	 entry 	 When that is the case, the court may enter an initial judgment imposing certain aspects of a defendant's sentence, such as a term of imprisonment, while deferring a determination of the amount of restitution until entry of a later, amended judgment
untimely	 criminal_triples/case_15.txt	 Manuel 's claim	 is	 untimely 	 Since the statute of limitations requires the commencement of suit within two years of accrual, Manuel's claim is untimely unless it accrued on or after April 22, 2011
unusual	 criminal_triples/case_11.txt	 we	 conclude In	 unusual circumstances 	 In the unusual circumstances of this case, we conclude that Lee has adequately demonstrated a reasonable probability that he would have rejected the plea had he known that it would lead to mandatory deportation
unwarranted	 criminal_triples/case_17.txt	 conclusion	 is	 unwarranted 	 That conclusion is unwarranted, and nothing in the majority opinion prevents the Court of Appeals from reaching the same result on remand
unwilling	 criminal_triples/case_17.txt	 their expert	 be	 ultimately unwilling 	 As McWilliams concedes, when the only expert available to indigent defendants is one selected by the trial court, these defendants "face a risk that their expert will ultimately be unwilling or unable to offer testimony that will advance their cause.
unwillingness	 criminal_triples/case_17.txt	 dissent	 calls	 our unwillingness 	 The dissent calls our unwillingness to resolve the broader question whether Ake clearly established a right to an expert independent from the prosecution a "most unseemly maneuver.
